#PC0: 12257.3 / 17719.7 = 0.691735
#PC1: 3381.73 / 17719.7 = 0.190846
#PC2: 1254.8 / 17719.7 = 0.0708139
#PC3: 392.745 / 17719.7 = 0.0221643
#PC4: 162.465 / 17719.7 = 0.00916861
#PC5: 74.5793 / 17719.7 = 0.00420884
#PC6: 53.7794 / 17719.7 = 0.00303501
#PC7: 45.2218 / 17719.7 = 0.00255207
#PC8: 31.3049 / 17719.7 = 0.00176667
#PC9: 16.7172 / 17719.7 = 0.000943423
#PC10: 10.1954 / 17719.7 = 0.00057537
#PC11: 8.7165 / 17719.7 = 0.00049191
#PC12: 5.5081 / 17719.7 = 0.000310846
#PC13: 4.94917 / 17719.7 = 0.000279303
#PC14: 2.90292 / 17719.7 = 0.000163824
#PC15: 2.68712 / 17719.7 = 0.000151646
#PC16: 2.36681 / 17719.7 = 0.000133569
#PC17: 1.62206 / 17719.7 = 9.15401e-05
#PC18: 1.57986 / 17719.7 = 8.91586e-05
#PC19: 1.3797 / 17719.7 = 7.78623e-05
#PC20: 0.952787 / 17719.7 = 5.37699e-05
#PC21: 0.868643 / 17719.7 = 4.90213e-05
#PC22: 0.80122 / 17719.7 = 4.52164e-05
#PC23: 0.530652 / 17719.7 = 2.9947e-05
#PC24: 0.418191 / 17719.7 = 2.36004e-05
#PC25: 0.361171 / 17719.7 = 2.03824e-05
#PC26: 0.32609 / 17719.7 = 1.84027e-05
#PC27: 0.303565 / 17719.7 = 1.71315e-05
#PC28: 0.254616 / 17719.7 = 1.43691e-05
#PC29: 0.21962 / 17719.7 = 1.23941e-05
#PC30: 0.205271 / 17719.7 = 1.15843e-05
#PC31: 0.167351 / 17719.7 = 9.44432e-06
#PC32: 0.142519 / 17719.7 = 8.04298e-06
#PC33: 0.118383 / 17719.7 = 6.68086e-06
#PC34: 0.105043 / 17719.7 = 5.92805e-06
#PC35: 0.0929485 / 17719.7 = 5.24549e-06
#PC36: 0.0910172 / 17719.7 = 5.1365e-06
#PC37: 0.0836893 / 17719.7 = 4.72295e-06
#PC38: 0.0717071 / 17719.7 = 4.04674e-06
#PC39: 0.0694954 / 17719.7 = 3.92193e-06
#PC40: 0.064136 / 17719.7 = 3.61947e-06
#PC41: 0.0591883 / 17719.7 = 3.34025e-06
#PC42: 0.0574248 / 17719.7 = 3.24073e-06
#PC43: 0.049023 / 17719.7 = 2.76658e-06
#PC44: 0.0484412 / 17719.7 = 2.73375e-06
#PC45: 0.0448477 / 17719.7 = 2.53095e-06
#PC46: 0.0406748 / 17719.7 = 2.29546e-06
#PC47: 0.0379922 / 17719.7 = 2.14407e-06
#PC48: 0.0365048 / 17719.7 = 2.06012e-06
#PC49: 0.03254 / 17719.7 = 1.83638e-06
#PC50: 0.0291636 / 17719.7 = 1.64583e-06
#PC51: 0.0275721 / 17719.7 = 1.55602e-06
#PC52: 0.0245791 / 17719.7 = 1.38711e-06
#PC53: 0.0213769 / 17719.7 = 1.20639e-06
#PC54: 0.0194409 / 17719.7 = 1.09714e-06
#PC55: 0.0182521 / 17719.7 = 1.03004e-06
wavelength PC0 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 Mean
0.477374 -0.00524938 -0.0111546 -0.00246138 0.00803924 0.00252541 -0.00548901 -0.00338709 0.00259774 0.00639601 -0.0090658 -0.00916611 0.00218628 0.00381586 -0.0029186 0.00501026 0.00437152 0.00400508 0.00538653 0.00737303 0.0036397 -0.00417323 0.00031747 -0.00246024 0.000844025 0.00616385 0.000166768 0.00559623 -0.0112864 -0.00230322 0.00437582 0.00582501 0.0116499 0.00202327 0.00507983 -0.00472323 0.0022842 0.00195024 -0.00272217 -0.00602165 0.000906071 -0.000209749 0.00385863 0.00344705 -0.00220323 0.00296989 -0.0051624 -0.00142093 0.000533027 0.00218261 0.00264857 -0.0114076 0.00445197 0.00586969 0.00563193 0.0011579 0.00195301 34.4634
0.477613 -0.00523101 -0.0111202 -0.00244951 0.00796877 0.00250716 -0.00554781 -0.00310212 0.00265545 0.00631666 -0.00892923 -0.00967161 0.00238284 0.00392326 -0.00300949 0.0049424 0.00451299 0.00383825 0.00608882 0.00784136 0.00378747 -0.00431223 0.000174483 -0.00270915 0.000969654 0.0064293 -0.000309599 0.00507203 -0.0112917 -0.0011031 0.00492172 0.00660416 0.0123254 0.00212586 0.0055868 -0.00403653 0.00231027 0.00202398 -0.00252656 -0.00756756 0.00232338 -0.00117485 0.0046957 0.0034666 -0.00154557 0.00425355 -0.00801861 -0.00153862 -4.48367e-05 0.002186 0.00187028 -0.012771 0.00380226 0.0065936 0.00599768 0.00242843 0.00271759 34.467
0.477852 -0.00522751 -0.0111138 -0.00244671 0.00795998 0.00248569 -0.00555112 -0.00309345 0.00267771 0.00630577 -0.00893426 -0.00963345 0.00246194 0.00397566 -0.00306617 0.00507126 0.00450985 0.00406748 0.00630217 0.00792033 0.00392358 -0.00432836 -7.62674e-07 -0.00296634 0.00101604 0.00607108 -0.000308354 0.00543603 -0.0115304 -0.00177311 0.00447817 0.00649149 0.0122078 0.00175535 0.00666714 -0.00407056 0.00220385 0.0015927 -0.00260079 -0.00763892 0.00271786 -0.00120489 0.00516987 0.0037393 -0.00144214 0.00318779 -0.0066063 -0.00120554 0.000519102 0.00123884 0.00188018 -0.0108525 0.00347744 0.00501093 0.00498549 0.00290731 0.00339877 34.4657
0.478091 -0.0052391 -0.0111279 -0.00246087 0.00800308 0.00250522 -0.00550511 -0.00320128 0.00269503 0.00635646 -0.00896669 -0.00926812 0.00237613 0.00382341 -0.00292348 0.00508082 0.00434309 0.00433419 0.0056558 0.00770822 0.00381571 -0.00425479 -0.000123715 -0.00281038 0.000724016 0.00609453 -0.000117795 0.0056841 -0.0115095 -0.0022257 0.00408307 0.00615032 0.0119661 0.00176749 0.00623766 -0.0041315 0.00209894 0.00136583 -0.00247999 -0.00699345 0.0018168 -0.000640317 0.00438739 0.00376393 -0.0024868 0.00271197 -0.00619051 -0.000350123 0.00110163 0.000998565 0.00136021 -0.0107427 0.00285996 0.00468881 0.00470264 0.00297414 0.00323732 34.4633
0.47833 -0.00525729 -0.0111587 -0.00246607 0.00809237 0.00254073 -0.00547033 -0.00345789 0.00260459 0.00650831 -0.00937979 -0.00927288 0.00198481 0.0037871 -0.00279518 0.00495605 0.00440561 0.00394698 0.00500134 0.00701199 0.00343553 -0.00403024 0.000250599 -0.00220451 0.000367305 0.00584728 0.000560435 0.0057562 -0.0107366 -0.00250199 0.00421578 0.00537039 0.0116321 0.00213288 0.00515298 -0.00508097 0.00172674 0.00227761 -0.00283092 -0.0060705 0.000731019 0.000142632 0.00328252 0.00464324 -0.00246096 0.00281719 -0.00518079 -0.00286831 -0.00034938 0.0032932 0.00405972 -0.0127896 0.00470342 0.00648497 0.00534565 0.00214806 0.00167794 34.4622
0.478569 -0.00525925 -0.0111763 -0.00246553 0.00807625 0.00253369 -0.00544184 -0.00347389 0.00255934 0.00645013 -0.0093445 -0.00909686 0.00195555 0.00376738 -0.0028639 0.00489528 0.00440414 0.00378475 0.00499158 0.00687379 0.00346617 -0.00384576 0.000394671 -0.00211485 0.000624289 0.00584716 0.000719045 0.00554257 -0.0109002 -0.00281219 0.00377474 0.00504012 0.0114914 0.00203704 0.00518447 -0.00501742 0.00163455 0.00212938 -0.00284968 -0.00561962 0.000390357 0.000313617 0.00333964 0.00455566 -0.00231004 0.00242976 -0.00411056 -0.00265945 8.82722e-05 0.00302772 0.00392808 -0.0122172 0.00453358 0.00584921 0.00465507 0.00172549 0.00137723 34.459
0.478808 -0.00526908 -0.0111904 -0.00246599 0.00809556 0.00254564 -0.00544808 -0.00345172 0.00254666 0.00644352 -0.00909923 -0.00877884 0.00205802 0.00362619 -0.00277094 0.00460343 0.00409521 0.00384362 0.00515148 0.00684878 0.00343831 -0.00405995 0.000522536 -0.00242911 0.000500162 0.00662097 0.00100987 0.00559774 -0.0116999 -0.00309676 0.00333331 0.00484357 0.0122657 0.00228985 0.00545598 -0.00549081 0.00147442 0.00160204 -0.0031014 -0.00443179 -0.000559943 0.000569608 0.00228702 0.00371133 -0.00218565 0.000862351 -0.0015375 -0.000443147 0.000923796 0.00163499 0.00228458 -0.00904492 0.00293629 0.0036515 0.00376112 0.00208844 0.00235978 34.4587
0.479048 -0.00526135 -0.01117 -0.00246456 0.00809357 0.00253816 -0.00544695 -0.00340742 0.00257599 0.00640315 -0.00901752 -0.00894113 0.00214837 0.00364012 -0.00281322 0.0044733 0.00403058 0.00382292 0.00512552 0.00696977 0.00344549 -0.00420728 0.000337312 -0.00243876 0.000129766 0.00705506 0.00116426 0.00561824 -0.0121153 -0.00304922 0.00354964 0.00501197 0.0129506 0.00241892 0.0053991 -0.00645024 0.00199155 0.00160127 -0.00349141 -0.00466165 -0.000505948 0.000848067 0.0022561 0.00384563 -0.00335829 0.00109045 -0.0022869 -0.000330355 0.000488981 0.00197362 0.00210916 -0.00969813 0.00294245 0.00496732 0.0052197 0.00219033 0.00220659 34.4604
0.479287 -0.00522664 -0.0111075 -0.00245591 0.00797028 0.00248466 -0.00552283 -0.00306971 0.00267037 0.00626997 -0.00872388 -0.0093033 0.00242271 0.00376893 -0.00293948 0.00462498 0.00410801 0.00392175 0.00581617 0.00743103 0.00363097 -0.00445555 0.000346855 -0.00296448 0.000546008 0.00717276 0.000526506 0.00539049 -0.0122729 -0.0022497 0.00381265 0.00555014 0.013025 0.00226486 0.00570492 -0.00613153 0.00246021 0.00153969 -0.00347172 -0.00549763 0.00107136 -8.61809e-05 0.00237015 0.00288499 -0.00260381 0.0016236 -0.00361714 0.000548418 0.000528148 0.00108207 0.00104276 -0.00774953 0.00248209 0.00382537 0.00532844 0.00245394 0.00359768 34.4649
0.479527 -0.0051944 -0.0110393 -0.00245136 0.00788426 0.00240582 -0.00561649 -0.00277622 0.00280758 0.00616234 -0.00837112 -0.00975764 0.00284064 0.00396812 -0.00324919 0.00458459 0.00426715 0.00385907 0.00668197 0.00806987 0.00391774 -0.00496328 0.000250715 -0.00364148 0.000861568 0.00749118 -0.000231931 0.0054491 -0.0128387 -0.00157049 0.00442521 0.00678901 0.0137313 0.00223833 0.00658306 -0.00498423 0.00252246 0.00156841 -0.00299091 -0.00698788 0.00266412 -0.00115066 0.00353001 0.00260777 -0.00183449 0.00253577 -0.00589326 0.000819887 0.00071406 0.000630976 0.000598786 -0.00821912 0.00252183 0.00387569 0.00599267 0.00322365 0.00495707 34.4691
0.479767 -0.00522344 -0.0110844 -0.00245856 0.00796289 0.00245141 -0.00548779 -0.00296776 0.00270207 0.00621608 -0.00857915 -0.00935907 0.00251937 0.00375386 -0.00300776 0.00438001 0.00416128 0.00373257 0.00591302 0.00751601 0.0037032 -0.00448279 0.000207829 -0.00315855 0.000409373 0.0071406 0.000387012 0.00544204 -0.0124781 -0.00221041 0.00361422 0.00581887 0.0133018 0.00208058 0.00633907 -0.00498727 0.00214867 0.00134483 -0.00281586 -0.00646512 0.00188031 -0.000402466 0.00328365 0.00355985 -0.00269751 0.00219061 -0.00549109 -3.0429e-05 0.000329738 0.00134401 0.00158788 -0.0104443 0.00322925 0.00550472 0.00652701 0.00309237 0.00372437 34.4651
0.480007 -0.00524459 -0.0111315 -0.00246922 0.00803089 0.00249892 -0.00542593 -0.00321673 0.00261735 0.00632691 -0.00886734 -0.00893494 0.00219784 0.00357364 -0.00284825 0.00430265 0.00403942 0.00359736 0.00517935 0.00689183 0.00343449 -0.00411725 0.000396474 -0.00259409 0.000239254 0.00716748 0.00117191 0.00538858 -0.0123266 -0.00320492 0.00279449 0.00460696 0.0129285 0.00219793 0.00562104 -0.00561498 0.00172699 0.00125105 -0.00293931 -0.00463289 -3.02387e-07 0.000745112 0.00151624 0.00376077 -0.00389708 0.000925653 -0.00298 0.000486155 0.00090318 0.00151052 0.00146877 -0.00981727 0.00230621 0.00443582 0.00489291 0.0030302 0.00303229 34.4609
0.480247 -0.00521036 -0.0110738 -0.00245523 0.00791993 0.00243592 -0.00550455 -0.00294526 0.00265838 0.00620276 -0.00861637 -0.0094728 0.00249905 0.00386136 -0.00315545 0.00449902 0.00430146 0.00356707 0.00598994 0.00725203 0.00362927 -0.00438493 0.000628024 -0.00314181 0.000889197 0.00691751 0.000308635 0.00520566 -0.0119928 -0.00185546 0.00356719 0.00567421 0.0127176 0.00209649 0.00577849 -0.00534979 0.00203291 0.00184138 -0.00280341 -0.00598793 0.00158486 -0.000585456 0.00225133 0.00311291 -0.00215334 0.00199654 -0.00486991 1.09905e-05 0.00080943 0.00130155 0.00172766 -0.00907865 0.00277545 0.00369074 0.00462946 0.00297596 0.00385754 34.4651
0.480487 -0.00522071 -0.0111026 -0.00245081 0.00790789 0.00245682 -0.00544122 -0.00298978 0.00259461 0.00615942 -0.0085911 -0.00924378 0.00252814 0.00385098 -0.00311257 0.0047174 0.00430401 0.00400366 0.00600244 0.00738976 0.00380899 -0.00421417 0.000307268 -0.00317396 0.00115488 0.00630316 -0.000218717 0.00506841 -0.0116416 -0.0010839 0.00371203 0.00628531 0.0121131 0.00167096 0.00616028 -0.00450461 0.00212366 0.0015842 -0.0023912 -0.00682414 0.00207714 -0.00114034 0.00386926 0.0032241 -0.00131019 0.00260206 -0.00592762 -0.000587925 0.000901179 0.00084134 0.00184617 -0.00965836 0.00335523 0.00420422 0.00472596 0.00248046 0.00334301 34.4614
0.480727 -0.00523954 -0.0111389 -0.00244981 0.00799209 0.00249776 -0.00540318 -0.0032283 0.00252859 0.00625561 -0.00892248 -0.00923228 0.00220416 0.00377706 -0.00289808 0.0046601 0.00416563 0.00386536 0.00547181 0.00679996 0.00350654 -0.00409372 0.000654581 -0.0029205 0.000912746 0.00600522 0.000262134 0.00513581 -0.0109889 -0.0012625 0.00371501 0.00568435 0.0116808 0.00168865 0.00590317 -0.00624347 0.00246027 0.00137399 -0.00301693 -0.00621111 0.000514704 -4.46622e-05 0.00445072 0.00383481 -0.00234428 0.00132904 -0.00341617 -0.000329017 0.00100091 0.000878882 0.00204167 -0.00997586 0.00344817 0.00515854 0.0051673 0.00213743 0.0021078 34.4598
0.480968 -0.0052357 -0.0111148 -0.00245183 0.0079981 0.00247502 -0.00541292 -0.00317008 0.00256987 0.00623954 -0.00890896 -0.00941816 0.00220156 0.00380945 -0.00292704 0.00453057 0.00421927 0.00360789 0.00569143 0.00675591 0.00341144 -0.00426704 0.000722491 -0.0031031 0.000771541 0.0063842 0.000530561 0.0052102 -0.011346 -0.0014713 0.00365979 0.00542549 0.012224 0.00182144 0.0063167 -0.00665234 0.00237148 0.00141932 -0.0031516 -0.00578167 0.000350831 0.000392106 0.00358621 0.00406976 -0.00332983 0.00055364 -0.00233395 -4.08523e-05 0.000845455 0.00124929 0.00224801 -0.00972352 0.00322684 0.00474905 0.00498202 0.00285814 0.0028972 34.4617
0.481208 -0.00521701 -0.0110968 -0.00244955 0.00791477 0.00247066 -0.00540661 -0.00303852 0.00253919 0.0061809 -0.00882938 -0.00949039 0.00237898 0.00388088 -0.00306845 0.00467613 0.00434398 0.00375052 0.00591742 0.00708005 0.00369576 -0.00402636 0.000474811 -0.00303853 0.0010281 0.00606901 0.000226085 0.00498948 -0.0113314 -0.00148646 0.00330262 0.00560371 0.0119121 0.00156736 0.00637992 -0.00548125 0.00209486 0.00142359 -0.0026324 -0.00638415 0.00149338 -0.000518142 0.00379555 0.00375354 -0.00198547 0.0013666 -0.00393334 -0.000551021 0.00122792 0.000788817 0.00246286 -0.00946661 0.00350803 0.00410721 0.0043214 0.00259224 0.00287448 34.4615
0.481449 -0.00520989 -0.0110849 -0.00244788 0.00790418 0.00246943 -0.00543585 -0.00298019 0.00259378 0.00616191 -0.00885489 -0.00964951 0.00228188 0.00389852 -0.00300439 0.004666 0.00436122 0.00355136 0.00576894 0.00704314 0.00356855 -0.0040509 0.000591987 -0.00296172 0.000966766 0.00635389 0.000348921 0.0047747 -0.0112941 -0.00129434 0.00356721 0.0054 0.0119846 0.0016873 0.00607499 -0.0061856 0.00270039 0.00125031 -0.00298279 -0.00640539 0.00091383 6.36882e-05 0.00429685 0.0037148 -0.00342756 0.00135837 -0.00392953 0.000448417 0.00124263 0.000898498 0.00143593 -0.0106294 0.00309531 0.00550295 0.00563714 0.00257996 0.00265996 34.4631
0.481689 -0.00519618 -0.0110541 -0.00244269 0.00787046 0.0024376 -0.00547385 -0.00282121 0.00260804 0.00612256 -0.00865933 -0.00988982 0.00248612 0.00404835 -0.00318856 0.00466666 0.00450969 0.0035897 0.00613278 0.0072636 0.0037292 -0.00406565 0.00057051 -0.00330844 0.00125573 0.00623852 -4.88694e-05 0.00475512 -0.0114239 -0.000879814 0.00363382 0.00596352 0.0119872 0.00150003 0.00654733 -0.00565497 0.002701 0.00138678 -0.00251868 -0.00736279 0.00196438 -0.000765753 0.00525567 0.00349592 -0.00236615 0.00169222 -0.00523809 0.000294545 0.00117638 0.000633026 0.00164004 -0.0107402 0.00327424 0.00555984 0.0056361 0.00287384 0.00294536 34.4653
0.48193 -0.00518746 -0.011044 -0.00243253 0.00783256 0.00239129 -0.00550863 -0.00275549 0.00263 0.00606174 -0.00855099 -0.0101392 0.00267777 0.00414222 -0.00339327 0.00475643 0.00457779 0.0036081 0.00674783 0.00749134 0.00385325 -0.00434333 0.000521208 -0.0035308 0.00153173 0.00589168 -0.000762739 0.00460108 -0.010775 2.67276e-05 0.00423149 0.00693662 0.0117288 0.00147879 0.0066659 -0.00493188 0.00232582 0.00182367 -0.00245408 -0.00844813 0.00339521 -0.0021426 0.00552565 0.00329513 -5.5586e-05 0.00256102 -0.00651 -0.00062912 0.00122253 4.85979e-05 0.00205344 -0.00935387 0.00358348 0.00396445 0.00449495 0.00310572 0.0036478 34.4655
0.482171 -0.00520954 -0.0110696 -0.00245154 0.00786657 0.00242671 -0.00540261 -0.00280824 0.00262545 0.006055 -0.00860788 -0.00985882 0.00249788 0.00395043 -0.00312043 0.0046895 0.00446658 0.00363399 0.00600303 0.00734761 0.00372636 -0.00412469 0.0002342 -0.00315313 0.000836546 0.00600439 -0.000255027 0.00473744 -0.0107424 -0.000619587 0.00377088 0.00612646 0.011649 0.00159551 0.00613661 -0.00460995 0.00214587 0.00159098 -0.00226611 -0.00757361 0.00207163 -0.00114499 0.00476604 0.00362906 -0.00139314 0.00247161 -0.00633449 -0.000316348 0.00117547 0.000813169 0.0021069 -0.0115918 0.00389601 0.00552042 0.00571132 0.00298634 0.00324957 34.4623
0.482412 -0.00524459 -0.0111539 -0.00245976 0.00791592 0.00249205 -0.00524058 -0.00307715 0.00244634 0.00608286 -0.00884572 -0.00910527 0.00212138 0.00367903 -0.00285562 0.00478049 0.00427496 0.00379496 0.00518451 0.00681577 0.00366351 -0.00326132 0.000289673 -0.00268849 0.000441086 0.00502795 0.000360461 0.0053648 -0.0102568 -0.00243002 0.00257703 0.00478279 0.0101586 0.00128983 0.00514987 -0.00412962 0.00163036 0.000900262 -0.00175179 -0.00552996 0.00068035 -0.000109561 0.00340368 0.00375001 -0.00299122 0.0012491 -0.00403048 -0.000334541 0.00228629 0.000372646 0.00230901 -0.0107298 0.00367233 0.00450979 0.00353741 0.00151328 0.00118725 34.4533
0.482654 -0.00521502 -0.0111006 -0.00245624 0.00784977 0.00243733 -0.00533072 -0.00285837 0.00257744 0.00598093 -0.00868563 -0.0096183 0.0023202 0.00392808 -0.00305315 0.00489362 0.00445289 0.00372517 0.00559421 0.00709112 0.0037007 -0.00372354 0.000347126 -0.00302025 0.000947965 0.00554067 -4.74189e-05 0.00483532 -0.0106105 -0.00124182 0.00321087 0.00537214 0.0108042 0.00127046 0.00576613 -0.00494659 0.00252645 0.0010204 -0.00226534 -0.00680345 0.00157882 -0.000297189 0.00457597 0.00368645 -0.00349532 0.00171991 -0.00521415 0.000419018 0.00192266 0.00030421 0.00149502 -0.0109116 0.00347926 0.00539911 0.00543654 0.00225407 0.00241396 34.4569
0.482895 -0.00521735 -0.0111034 -0.00245705 0.00787966 0.00241187 -0.00535325 -0.00293938 0.00259794 0.00599732 -0.00873719 -0.00968409 0.0022613 0.00397947 -0.00305466 0.00481839 0.00441781 0.00365987 0.00559843 0.00682331 0.00352973 -0.00408017 0.000592236 -0.00312418 0.000838216 0.00559558 3.90499e-05 0.00507511 -0.0105208 -0.000954087 0.00373938 0.0055918 0.011111 0.00151416 0.00576217 -0.00563205 0.00246487 0.00112538 -0.00284438 -0.00668139 0.00107911 0.000182726 0.00471633 0.00436617 -0.00349758 0.00150291 -0.00425429 -0.000400262 0.000734756 0.000955441 0.0021668 -0.0109857 0.00410021 0.00640805 0.00658949 0.00210628 0.00198688 34.4563
0.483136 -0.00523138 -0.011132 -0.00245769 0.00789741 0.00243765 -0.00528916 -0.00299369 0.00253121 0.00599139 -0.0088062 -0.00958524 0.00219532 0.00382825 -0.00292715 0.00461996 0.00416675 0.00360393 0.00538608 0.00660606 0.00348631 -0.00394778 0.000597681 -0.003029 0.000429285 0.00554091 0.000410124 0.00521988 -0.0104965 -0.00168919 0.0032044 0.00507465 0.0110409 0.00157446 0.00550555 -0.00556026 0.00204593 0.000667231 -0.00265951 -0.00565791 0.000468889 0.000613482 0.0038737 0.00432217 -0.00387001 0.000555942 -0.0028128 1.98451e-05 0.00133226 0.000411256 0.00209614 -0.00987689 0.00376706 0.00582274 0.00613501 0.00195765 0.00152709 34.4537
0.483378 -0.0052287 -0.0111263 -0.00246585 0.00786108 0.00244344 -0.00525544 -0.00288274 0.00253184 0.00593294 -0.00876846 -0.00964878 0.00225605 0.00378724 -0.00287529 0.00460378 0.00415453 0.00362637 0.00534716 0.00681474 0.00360111 -0.00379571 0.000472075 -0.00295897 0.000300937 0.00578601 0.000557344 0.00519867 -0.0108167 -0.00204714 0.00290768 0.00484514 0.011201 0.0016121 0.00528065 -0.00586922 0.00233449 0.000913517 -0.00271543 -0.00560523 0.000445316 0.000618229 0.00321562 0.00389566 -0.00451592 0.000795895 -0.00320777 0.000660607 0.00216691 0.000513321 0.00174449 -0.0102174 0.00338536 0.00509796 0.00518419 0.00165187 0.00160798 34.4529
0.48362 -0.00521231 -0.0111037 -0.00245463 0.00775502 0.00239304 -0.00524587 -0.00266216 0.00252401 0.00575018 -0.00847246 -0.00983393 0.00242253 0.00395338 -0.00298178 0.00484699 0.00429446 0.00375272 0.00580029 0.00704356 0.00375369 -0.00383944 0.000535013 -0.00334887 0.000833274 0.00536057 -0.000195175 0.00482735 -0.0104093 -0.000768514 0.00320994 0.00545228 0.010557 0.00125688 0.00547072 -0.0045523 0.00247346 0.00050707 -0.00209208 -0.00635375 0.00163008 -5.2655e-05 0.0043411 0.00351863 -0.00408881 0.00132177 -0.00429687 0.000874533 0.00238059 -0.000315703 0.0011404 -0.0100243 0.00373513 0.00521266 0.00561169 0.00121332 0.00181434 34.4534
0.483862 -0.00523156 -0.0111368 -0.00245019 0.00780487 0.00239445 -0.00519368 -0.00275936 0.00241944 0.00572978 -0.00849978 -0.0098666 0.00226742 0.00395176 -0.00290759 0.00462249 0.00421419 0.00348732 0.00559557 0.00658724 0.00352718 -0.00377193 0.000785336 -0.003119 0.000406931 0.0055018 0.000471986 0.00475801 -0.0101742 -0.000935553 0.00299141 0.004824 0.0107536 0.00157292 0.00511313 -0.00584279 0.00222874 0.000438091 -0.00277375 -0.00545968 0.000525172 0.000729334 0.00349364 0.00400105 -0.00474129 0.000158997 -0.00198534 0.000999449 0.00217246 -0.000223464 0.00129995 -0.00956393 0.00353343 0.00522733 0.00525953 0.000880634 0.000759624 34.4515
0.484104 -0.00525593 -0.011177 -0.00245831 0.00783482 0.00243422 -0.00507737 -0.00282164 0.00227731 0.00572579 -0.00860935 -0.00974632 0.00214904 0.00376834 -0.00275907 0.0043431 0.00400804 0.00327558 0.00527855 0.00623257 0.00344737 -0.0034021 0.000942487 -0.00285249 -4.20098e-05 0.00546322 0.001143 0.0048516 -0.0100499 -0.00194275 0.00200981 0.00378544 0.0105318 0.00169195 0.0043205 -0.00644579 0.00176014 0.000837797 -0.00277667 -0.00413456 0.000244782 0.000921148 0.000781812 0.00370707 -0.00504451 -0.00054922 -0.000575596 0.000633961 0.0030873 5.09792e-05 0.0025106 -0.00835305 0.00379712 0.00327623 0.00310148 9.10768e-05 0.000243391 34.448
0.484346 -0.00525026 -0.0111814 -0.00245686 0.00776002 0.0024351 -0.00499859 -0.00268898 0.0022284 0.00556551 -0.00875067 -0.010237 0.00210998 0.00392949 -0.0027458 0.00466935 0.00419379 0.0032993 0.00549743 0.00626743 0.00353074 -0.00318608 0.00106361 -0.00301805 0.000520314 0.00476785 0.00066902 0.00462718 -0.00949708 -0.00146176 0.00214354 0.00395732 0.00965322 0.00122949 0.00464601 -0.00605375 0.00211335 0.000653845 -0.00250713 -0.00518603 0.000882916 0.000618121 0.0024412 0.00395882 -0.00518489 -0.000263483 -0.00151967 0.000624956 0.00346636 -0.000433906 0.00239972 -0.00933894 0.00416953 0.00401556 0.00352961 0.000214468 0.000183021 34.4455
0.484588 -0.00522763 -0.0111518 -0.00244679 0.00760803 0.00238103 -0.00494439 -0.00225152 0.00226853 0.00521862 -0.00840919 -0.010746 0.00235128 0.00406645 -0.00280767 0.00478208 0.00426422 0.0033165 0.00610136 0.00671313 0.00380207 -0.00314816 0.000905851 -0.00358161 0.00079109 0.00443303 -3.01827e-05 0.00430881 -0.00943947 -0.000610004 0.0022602 0.00455155 0.00940565 0.000740976 0.00542731 -0.0053649 0.00280101 -0.000225365 -0.00228894 -0.00690637 0.00215808 8.96916e-05 0.00488694 0.00388878 -0.00570047 0.000261056 -0.00358806 0.00196928 0.00387108 -0.00182259 0.000601303 -0.0101003 0.00367919 0.0052367 0.00497593 0.00057152 0.000416666 34.4449
0.48483 -0.00524369 -0.0111935 -0.00245523 0.00753118 0.00238038 -0.00471783 -0.0021153 0.00212188 0.00493276 -0.00825966 -0.0104576 0.0022552 0.00385724 -0.00257928 0.00465051 0.00400754 0.00329818 0.00569834 0.00628169 0.00380752 -0.00257075 0.00107264 -0.00362419 0.00076904 0.00395981 0.00027012 0.00424183 -0.00936587 -0.00150274 0.000706519 0.00347743 0.00833596 0.000184529 0.00531366 -0.00464564 0.00261567 -0.00151156 -0.00176155 -0.00594817 0.00122011 0.000788609 0.00489341 0.00376785 -0.00710134 -0.00124202 -0.00172308 0.00410604 0.00586025 -0.00368459 -0.000774069 -0.00962387 0.00313644 0.00447847 0.00419442 -0.000321135 -0.000497288 34.4369
0.485073 -0.00524016 -0.0112227 -0.00244786 0.00738135 0.00237963 -0.00461057 -0.00175584 0.0020152 0.00460756 -0.00835462 -0.0111817 0.00222802 0.00395189 -0.00245029 0.00470109 0.00403492 0.0029925 0.00635788 0.00633004 0.00394611 -0.00223318 0.00143985 -0.00388476 0.0011825 0.00362727 0.000208471 0.00357674 -0.00913832 -0.000883974 0.000564838 0.00311101 0.00801114 -0.000121306 0.00552022 -0.00538135 0.00342161 -0.00185162 -0.00201974 -0.00621986 0.00184327 0.00101956 0.00586506 0.00363266 -0.00808523 -0.00157915 -0.000754972 0.00448039 0.00631589 -0.00406535 -0.00114539 -0.00903711 0.00319674 0.00450166 0.00399359 -0.00121154 -0.00119522 34.4318
