#PC0: 11233.8 / 15706.8 = 0.715221
#PC1: 2435.05 / 15706.8 = 0.155032
#PC2: 1279.57 / 15706.8 = 0.0814662
#PC3: 352.552 / 15706.8 = 0.0224459
#PC4: 154.948 / 15706.8 = 0.00986502
#PC5: 67.2235 / 15706.8 = 0.00427991
#PC6: 51.7098 / 15706.8 = 0.0032922
#PC7: 45.3771 / 15706.8 = 0.00288902
#PC8: 29.1545 / 15706.8 = 0.00185617
#PC9: 14.3483 / 15706.8 = 0.000913512
#PC10: 8.76801 / 15706.8 = 0.000558231
#PC11: 7.08337 / 15706.8 = 0.000450976
#PC12: 5.24376 / 15706.8 = 0.000333853
#PC13: 4.34341 / 15706.8 = 0.000276531
#PC14: 2.8369 / 15706.8 = 0.000180617
#PC15: 2.33498 / 15706.8 = 0.000148661
#PC16: 1.95967 / 15706.8 = 0.000124766
#PC17: 1.55065 / 15706.8 = 9.87247e-05
#PC18: 1.34158 / 15706.8 = 8.54139e-05
#PC19: 1.21537 / 15706.8 = 7.73789e-05
#PC20: 0.903204 / 15706.8 = 5.75041e-05
#PC21: 0.804403 / 15706.8 = 5.12138e-05
#PC22: 0.754813 / 15706.8 = 4.80565e-05
#PC23: 0.393665 / 15706.8 = 2.50634e-05
#PC24: 0.383843 / 15706.8 = 2.44381e-05
#PC25: 0.324691 / 15706.8 = 2.06721e-05
#PC26: 0.298478 / 15706.8 = 1.90031e-05
#PC27: 0.266799 / 15706.8 = 1.69863e-05
#PC28: 0.214098 / 15706.8 = 1.36309e-05
#PC29: 0.201367 / 15706.8 = 1.28204e-05
#PC30: 0.197711 / 15706.8 = 1.25876e-05
#PC31: 0.13065 / 15706.8 = 8.31805e-06
#PC32: 0.110614 / 15706.8 = 7.04246e-06
#PC33: 0.103526 / 15706.8 = 6.5912e-06
#PC34: 0.0923238 / 15706.8 = 5.87796e-06
#PC35: 0.0910699 / 15706.8 = 5.79814e-06
#PC36: 0.0866088 / 15706.8 = 5.51411e-06
#PC37: 0.0754336 / 15706.8 = 4.80262e-06
#PC38: 0.073342 / 15706.8 = 4.66945e-06
#PC39: 0.0608006 / 15706.8 = 3.87098e-06
#PC40: 0.0578794 / 15706.8 = 3.685e-06
#PC41: 0.0524386 / 15706.8 = 3.3386e-06
#PC42: 0.0475216 / 15706.8 = 3.02555e-06
#PC43: 0.0449819 / 15706.8 = 2.86385e-06
#PC44: 0.0407869 / 15706.8 = 2.59677e-06
#PC45: 0.0376426 / 15706.8 = 2.39658e-06
#PC46: 0.0356371 / 15706.8 = 2.2689e-06
#PC47: 0.0312546 / 15706.8 = 1.98988e-06
#PC48: 0.029034 / 15706.8 = 1.8485e-06
#PC49: 0.0261217 / 15706.8 = 1.66308e-06
#PC50: 0.0248148 / 15706.8 = 1.57988e-06
#PC51: 0.0213166 / 15706.8 = 1.35716e-06
#PC52: 0.0196373 / 15706.8 = 1.25025e-06
#PC53: 0.0189976 / 15706.8 = 1.20952e-06
#PC54: 0.0176789 / 15706.8 = 1.12556e-06
#PC55: 0.0163803 / 15706.8 = 1.04288e-06
wavelength PC0 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 Mean
0.29591 -0.00803432 -0.0208096 -0.00406198 0.018212 -0.00784777 -0.00416161 -0.00581935 0.00110073 0.00659041 -0.0195632 0.00595991 0.0267585 0.00993472 0.00221941 0.00622057 -0.0128456 0.0174136 0.013096 0.0114737 0.0112047 -0.00937223 0.0288052 -0.00454044 0.0351208 -0.00499144 -0.0125029 0.0102861 0.0133492 -0.00944464 0.0299474 0.00326804 0.00352688 -0.00879481 -0.0310172 0.00654257 -0.00199604 -0.0184173 -0.00157555 0.00693759 0.0157796 -0.00672031 0.00179922 -0.00801022 0.00860795 0.0141537 0.0031167 0.00480786 -0.00903027 0.0143027 -0.00889106 0.0159361 -0.0120965 -0.00974848 0.0291743 0.00292989 -0.00137021 34.4493
0.296898 -0.00800495 -0.0207539 -0.00405847 0.0181133 -0.00782346 -0.00422103 -0.00556299 0.00124836 0.00658836 -0.0194568 0.00581463 0.0270258 0.0100854 0.00219037 0.00634697 -0.0129264 0.0178807 0.0132651 0.0119528 0.0117455 -0.00932132 0.0293844 -0.00500359 0.0354148 -0.00519105 -0.0124844 0.0103907 0.0131157 -0.00946211 0.0305133 0.00347039 0.00332065 -0.00925051 -0.03191 0.00745853 -0.00128964 -0.018294 -0.0040359 0.00513236 0.0133038 -0.00469087 0.00274897 -0.00842949 0.00916358 0.0122016 0.00233544 0.0048247 -0.0085289 0.010422 -0.00834252 0.0159182 -0.0119249 -0.00905174 0.0295845 0.00284057 -0.000787291 34.4517
0.297888 -0.00798361 -0.0207225 -0.00405892 0.018047 -0.00781638 -0.00422343 -0.00548428 0.00129412 0.00660639 -0.0195677 0.00585566 0.0271069 0.0101156 0.00224339 0.00640297 -0.0129661 0.0179431 0.0132656 0.012046 0.0118255 -0.00933705 0.0294791 -0.00505113 0.0354973 -0.00511943 -0.0126507 0.0103904 0.0131823 -0.00918613 0.0304023 0.00326341 0.00337832 -0.00922415 -0.0322771 0.00757783 -0.00124108 -0.0185478 -0.00395885 0.00533751 0.0135582 -0.00455688 0.00292155 -0.00886017 0.00970323 0.012573 0.00243735 0.00472492 -0.00914845 0.00992998 -0.00817172 0.0163288 -0.011733 -0.00924252 0.0302054 0.00264758 -0.000815207 34.4521
0.298882 -0.00796325 -0.0206942 -0.00405988 0.0179844 -0.00781166 -0.00421912 -0.00542518 0.00132754 0.00662704 -0.019704 0.00591808 0.0271651 0.0101328 0.00230773 0.00645108 -0.0130023 0.0179597 0.0132467 0.0120956 0.0118516 -0.00936303 0.0295162 -0.00505034 0.0355555 -0.005013 -0.0128398 0.0103794 0.013285 -0.00887377 0.0302095 0.00300922 0.00346734 -0.00913858 -0.0325812 0.00760475 -0.00126848 -0.018845 -0.00358639 0.00577466 0.014131 -0.00464214 0.00300304 -0.00929368 0.0102381 0.0132117 0.00264478 0.00461421 -0.0098985 0.00982096 -0.00804447 0.016793 -0.0115397 -0.00953615 0.0308571 0.00244351 -0.000912988 34.4523
0.299879 -0.00794281 -0.0206674 -0.00405904 0.0179369 -0.00779345 -0.00431761 -0.0054054 0.00144486 0.00681166 -0.0200505 0.00604432 0.0273982 0.010313 0.00236742 0.00666166 -0.0135614 0.0185061 0.0135947 0.012322 0.0119498 -0.0092827 0.0301287 -0.00505934 0.0367678 -0.00526791 -0.0132139 0.0109277 0.0141196 -0.00845728 0.0306389 0.00305182 0.00347907 -0.00879815 -0.0318456 0.00764082 -0.00094598 -0.0189329 -0.00430709 0.00596311 0.0131824 -0.00355256 0.00314369 -0.00839459 0.00956315 0.0119731 0.00185741 0.00481856 -0.00941286 0.00503737 -0.0071664 0.0170655 -0.0107241 -0.00843823 0.0302658 0.00225795 -0.00024849 34.4527
0.300879 -0.00792207 -0.0206401 -0.00405798 0.0178897 -0.0077736 -0.00442817 -0.00538719 0.00157127 0.00701553 -0.0204201 0.00617713 0.0276575 0.0105236 0.00241933 0.00689308 -0.0141948 0.0191134 0.013994 0.0125789 0.0120725 -0.00919526 0.0308218 -0.00507614 0.0381368 -0.00555974 -0.0136217 0.0115471 0.0150513 -0.0080169 0.0311322 0.00311987 0.00348932 -0.0084059 -0.0309509 0.00764753 -0.00058853 -0.0189642 -0.00517395 0.00608639 0.0120469 -0.00233756 0.0032739 -0.00721355 0.00867717 0.0105654 0.000957979 0.00508148 -0.00876133 -0.000294445 -0.00621122 0.0173272 -0.0097508 -0.00711008 0.0295086 0.0021143 0.000546724 34.453
0.301883 -0.00789769 -0.0205891 -0.00406362 0.0177768 -0.0077463 -0.00431289 -0.00516261 0.00152967 0.00679836 -0.0199123 0.00592835 0.0272621 0.0104073 0.00240603 0.00672221 -0.0138995 0.0186777 0.0136974 0.0126815 0.0123627 -0.00935618 0.0304035 -0.00539765 0.0369698 -0.0049878 -0.013578 0.0110996 0.0140311 -0.00796489 0.0304398 0.00282528 0.00333863 -0.00849235 -0.032111 0.00770446 -0.000437328 -0.018895 -0.00457963 0.00592352 0.0127793 -0.00299993 0.00313954 -0.00848364 0.0093712 0.0119095 0.00204956 0.00518256 -0.00916384 0.00326498 -0.00715643 0.0174744 -0.0107866 -0.0071926 0.0297653 0.00171864 -4.62298e-05 34.4542
0.30289 -0.00787286 -0.0205351 -0.00407021 0.0176549 -0.0077183 -0.00416654 -0.00490901 0.0014646 0.00652371 -0.0192844 0.00562719 0.0267756 0.0102467 0.00238548 0.00649678 -0.0134776 0.0181 0.0133056 0.0127637 0.0126752 -0.0095531 0.0298312 -0.00576037 0.035455 -0.00429419 -0.0134735 0.0105068 0.0127445 -0.00796409 0.0295818 0.00248126 0.00316678 -0.00864215 -0.0335515 0.00776805 -0.000314683 -0.0188117 -0.00378315 0.00572165 0.0137704 -0.00391952 0.00296834 -0.0100933 0.0102805 0.0136278 0.00341661 0.00526348 -0.00971176 0.00803496 -0.00836213 0.0176096 -0.0121008 -0.00746992 0.0301665 0.00128914 -0.000829227 34.4555
0.3039 -0.00784767 -0.0204963 -0.00407608 0.0175461 -0.00772925 -0.00407256 -0.0047416 0.00139178 0.00641397 -0.0192385 0.00566267 0.0268902 0.0103872 0.00233201 0.00647759 -0.0138441 0.0178716 0.0132719 0.0129136 0.0128635 -0.0099577 0.0298349 -0.0056204 0.0355461 -0.0037991 -0.0138187 0.0104747 0.0130156 -0.007854 0.029106 0.0023646 0.00316408 -0.00803148 -0.0328002 0.00706049 -0.000430811 -0.0184004 -0.00283947 0.00561059 0.0148917 -0.00477663 0.0027401 -0.00838094 0.00943694 0.0163202 0.00441992 0.00582892 -0.0108269 0.0103198 -0.00882374 0.0184675 -0.0109777 -0.00740678 0.0307228 0.00148577 -0.00112023 34.4562
0.304914 -0.00782246 -0.0204595 -0.00408189 0.0174387 -0.00774524 -0.00398491 -0.00458414 0.00131761 0.00632462 -0.0192642 0.00573925 0.0270776 0.0105653 0.00227577 0.00648408 -0.0143077 0.0176868 0.0132823 0.0130728 0.0130362 -0.0103897 0.0299081 -0.00541821 0.0358344 -0.0033256 -0.0142196 0.0105121 0.0134787 -0.00772886 0.0286745 0.00227538 0.00318292 -0.00732577 -0.0317783 0.00625763 -0.00057706 -0.0179478 -0.00187604 0.00551056 0.0160316 -0.00562594 0.00250467 -0.00626263 0.00837622 0.0191301 0.00538128 0.00645612 -0.0120125 0.0122933 -0.00919423 0.0194168 -0.0095577 -0.00730255 0.0313022 0.00176099 -0.00135017 34.457
0.305931 -0.00779025 -0.0204027 -0.00408397 0.01727 -0.00772286 -0.00388582 -0.00423475 0.00129866 0.00600877 -0.0184967 0.00523891 0.0265284 0.0104265 0.00225916 0.00628248 -0.0137721 0.0175818 0.0128103 0.0133879 0.0137784 -0.0102763 0.0290321 -0.00623023 0.0334227 -0.00249017 -0.0139403 0.00958469 0.0112187 -0.00704479 0.0264145 0.00155185 0.00264414 -0.00721925 -0.0331141 0.00650552 0.000285826 -0.0169806 -0.00287969 0.0026669 0.0154401 -0.00552002 0.00305851 -0.00689542 0.00941248 0.0204793 0.00636523 0.00691111 -0.0117302 0.0153994 -0.0105306 0.0188063 -0.0108653 -0.00738386 0.0320265 0.00220448 -0.00125235 34.4584
0.306952 -0.00775742 -0.0203442 -0.00408576 0.0170955 -0.00769729 -0.00378556 -0.0038668 0.00128432 0.00567224 -0.0176561 0.00468504 0.0259099 0.0102593 0.00224774 0.00606213 -0.0131448 0.017485 0.0122942 0.0137185 0.0145728 -0.0101154 0.0280666 -0.00713571 0.0307616 -0.00161791 -0.0135988 0.00856885 0.00870808 -0.00630684 0.0239819 0.00076953 0.0020549 -0.00716563 -0.0346657 0.00684946 0.00124115 -0.0159647 -0.00406351 -0.000430445 0.0146912 -0.00532616 0.00368416 -0.0077843 0.0106396 0.0216905 0.00735451 0.00735288 -0.0113137 0.0186021 -0.0119566 0.0180565 -0.0124281 -0.00748317 0.03277 0.0026659 -0.00112345 34.4598
0.307976 -0.00774178 -0.0203291 -0.00408576 0.0170626 -0.0076897 -0.00390239 -0.00381312 0.00141713 0.00584782 -0.0178766 0.00469667 0.0258284 0.0102882 0.00246404 0.00619975 -0.0132566 0.0181805 0.0125226 0.0137486 0.0144081 -0.00991358 0.0281105 -0.00732611 0.0308034 -0.00191385 -0.013276 0.00883235 0.00854405 -0.00590131 0.0238652 0.00108494 0.00187676 -0.00719711 -0.034419 0.00761844 0.00195565 -0.0160473 -0.00551072 -0.000701436 0.0125219 -0.00317907 0.00421481 -0.00952061 0.0114259 0.0181288 0.00626056 0.00685616 -0.0104105 0.0127796 -0.0107151 0.0176354 -0.013448 -0.00706729 0.0321475 0.00178492 -0.000795118 34.4596
0.309003 -0.00772696 -0.0203162 -0.00408576 0.017036 -0.00768338 -0.00402873 -0.00377278 0.0015556 0.00604665 -0.0181459 0.00473399 0.0257703 0.0103273 0.00269232 0.00635385 -0.0134046 0.0189114 0.0127853 0.0137666 0.0142002 -0.00971506 0.0281991 -0.0074822 0.0309724 -0.00225733 -0.012957 0.0091568 0.00849228 -0.00551005 0.0238535 0.00144976 0.00171979 -0.00722808 -0.0340853 0.00840346 0.00265518 -0.0161808 -0.00696086 -0.000838441 0.0102984 -0.000948151 0.00473763 -0.01129 0.0121824 0.0143544 0.00507842 0.00632172 -0.00948873 0.00654292 -0.00935277 0.0172365 -0.0144418 -0.00662845 0.031469 0.000846209 -0.000457899 34.4593
0.310034 -0.00768696 -0.0202407 -0.00408781 0.0167983 -0.00766472 -0.00376113 -0.00333014 0.00136798 0.00546538 -0.0169934 0.00415417 0.0250723 0.0102132 0.00246125 0.0060036 -0.0130411 0.0179529 0.011979 0.0143484 0.0155561 -0.0101741 0.027232 -0.00829087 0.0286988 -0.000569384 -0.0133812 0.00815648 0.00659104 -0.00510862 0.021879 0.000382961 0.00146409 -0.00681767 -0.0355069 0.00766671 0.00276287 -0.0152862 -0.00595958 -0.00281333 0.0121522 -0.00313482 0.00440362 -0.00946922 0.0115497 0.019346 0.00736259 0.00764288 -0.00998243 0.0147531 -0.0119115 0.0174789 -0.0146545 -0.00647953 0.0324351 0.00185806 -0.000846745 34.4616
0.311068 -0.0076478 -0.0201675 -0.0040899 0.0165683 -0.00764645 -0.00351022 -0.00290243 0.00119505 0.00491815 -0.0159069 0.00360226 0.0244177 0.0101129 0.00225079 0.00568076 -0.0127056 0.0170885 0.0112346 0.0149007 0.0168278 -0.0105928 0.0263324 -0.00905939 0.0265727 0.000985895 -0.0137668 0.00721561 0.00480427 -0.00469512 0.0199417 -0.000611459 0.00120888 -0.00638173 -0.0367193 0.00693632 0.00289602 -0.0143667 -0.00510277 -0.00479804 0.013748 -0.00512287 0.00408372 -0.00750548 0.0107866 0.0238991 0.00944541 0.00893894 -0.0102898 0.0222423 -0.0143157 0.0176323 -0.0147199 -0.00622075 0.0333053 0.00287981 -0.00112605 34.4637
0.312106 -0.00765627 -0.0201951 -0.00409461 0.0166442 -0.00765724 -0.00359742 -0.00307305 0.001251 0.00518158 -0.0164506 0.00387089 0.024423 0.0100857 0.00251403 0.00583177 -0.0128602 0.0175473 0.0115963 0.0143998 0.0158502 -0.010555 0.0265654 -0.00850758 0.0274902 0.000334024 -0.0132693 0.00778963 0.005932 -0.00529784 0.0211119 0.000560044 0.00134361 -0.00636878 -0.0358437 0.00762862 0.00270538 -0.0152206 -0.00496041 -0.00290925 0.0126124 -0.00360719 0.00416307 -0.00986811 0.0112791 0.0189692 0.0077887 0.00755412 -0.00927784 0.0165114 -0.0122417 0.0164274 -0.0159868 -0.00742776 0.0325616 0.00159203 -0.00141847 34.4605
0.313147 -0.00766155 -0.0202142 -0.00409939 0.0167047 -0.00766676 -0.00367741 -0.00321219 0.00130365 0.00541438 -0.0169086 0.00408116 0.0243881 0.0100348 0.00275999 0.00593638 -0.0129172 0.0179734 0.0118844 0.0139163 0.014955 -0.0104714 0.0266532 -0.00805519 0.0280761 -0.00026641 -0.0127427 0.00822564 0.00673229 -0.00575269 0.0218382 0.00154074 0.00140535 -0.00631779 -0.0350805 0.00826088 0.00259352 -0.0158715 -0.00487296 -0.00143956 0.0114907 -0.00223482 0.00426153 -0.0119247 0.0117225 0.0145693 0.00633567 0.00631559 -0.00827406 0.0115954 -0.0104413 0.0151743 -0.0171608 -0.00849301 0.0317931 0.000460356 -0.00167353 34.4576
0.314192 -0.00764897 -0.0201947 -0.0041081 0.0166639 -0.00767759 -0.00369555 -0.00312388 0.00132364 0.00546632 -0.0168638 0.00393048 0.0240453 0.00986393 0.00298804 0.00579732 -0.0124228 0.0182301 0.0117322 0.0135725 0.0145158 -0.0101552 0.025866 -0.00821419 0.0266525 -0.000368184 -0.0121463 0.0078148 0.0056268 -0.00517871 0.0197266 0.00132823 0.00105016 -0.0058617 -0.0349273 0.00846532 0.00297628 -0.0152177 -0.00501292 -0.00254936 0.0106397 -0.00170066 0.00450643 -0.0121987 0.0117744 0.0134035 0.00623529 0.00611035 -0.00733458 0.0111709 -0.0103029 0.0138167 -0.0177781 -0.00872249 0.0311951 0.0003677 -0.00167466 34.4577
0.31524 -0.00762963 -0.0201648 -0.0041137 0.0165872 -0.00768177 -0.00367454 -0.00299403 0.00131558 0.00543169 -0.0167268 0.00378063 0.0237311 0.00975434 0.00313756 0.00567759 -0.0120962 0.0183261 0.011536 0.0134126 0.0143654 -0.0100085 0.0251947 -0.00840559 0.0254646 -0.000218829 -0.0118124 0.00744063 0.0047001 -0.00458607 0.0178768 0.00101674 0.000762963 -0.00536367 -0.0346695 0.00841273 0.00332808 -0.014595 -0.00492762 -0.0034777 0.0102747 -0.00154231 0.00457899 -0.0120339 0.0116235 0.0133025 0.00649153 0.00622769 -0.00679171 0.0114916 -0.0104973 0.0131194 -0.0181721 -0.00860204 0.0307894 0.000335764 -0.00170124 34.4583
0.316291 -0.00758735 -0.0200994 -0.00410875 0.0163894 -0.0076627 -0.00352133 -0.00272551 0.00121381 0.0051041 -0.0162778 0.00363412 0.0235157 0.00985022 0.0030184 0.00562196 -0.0123345 0.0178766 0.0111898 0.0138724 0.0151911 -0.0104287 0.024919 -0.00870796 0.0250712 0.00077113 -0.012365 0.00718794 0.00437617 -0.00393433 0.0169187 0.000372087 0.000703038 -0.00472822 -0.0340634 0.00749571 0.00357941 -0.0140809 -0.00408461 -0.00379388 0.0115441 -0.00265379 0.00406938 -0.0103825 0.0107949 0.0168059 0.00794513 0.00742708 -0.00758462 0.0143496 -0.0118161 0.0146439 -0.0178026 -0.00729454 0.0310236 0.000500662 -0.00181582 34.4603
0.317346 -0.00757285 -0.0200902 -0.00411168 0.0163174 -0.0076728 -0.00341757 -0.00266444 0.0011128 0.00497951 -0.0162302 0.00369809 0.0233502 0.00990301 0.00302442 0.00562227 -0.0126652 0.0175702 0.0110749 0.0139276 0.0152682 -0.0108358 0.0247521 -0.00851063 0.0251286 0.00145408 -0.0127138 0.00718891 0.00480372 -0.00381909 0.0167266 0.000344382 0.000787582 -0.00406585 -0.0330549 0.00676334 0.00342502 -0.0139856 -0.00278166 -0.00308196 0.0128695 -0.00352039 0.00361582 -0.00960095 0.0101526 0.0186965 0.00875245 0.00788373 -0.00832807 0.0156368 -0.0121298 0.0155036 -0.0175131 -0.00718964 0.0312273 0.000372545 -0.00218305 34.4591
0.318405 -0.00761525 -0.0201961 -0.00413066 0.0165036 -0.00774207 -0.00341517 -0.00303002 0.00101441 0.00527053 -0.0170051 0.00419428 0.0232889 0.00986603 0.00328454 0.00573674 -0.0131839 0.0175553 0.0114333 0.0131516 0.0138109 -0.0112101 0.0248124 -0.00729034 0.0261092 0.00150183 -0.012645 0.00770756 0.00677001 -0.00480589 0.0181107 0.00158152 0.00116573 -0.00335087 -0.0312256 0.00640976 0.00244232 -0.0147505 -0.000541164 -0.000260419 0.0143041 -0.00388397 0.00327863 -0.0106008 0.00989741 0.0172865 0.00822881 0.00681447 -0.00896759 0.0137163 -0.0103838 0.014994 -0.0173795 -0.0095485 0.0313619 -0.00035991 -0.00307006 34.4512
0.319467 -0.00761655 -0.0202093 -0.00413971 0.0165272 -0.00775986 -0.00341589 -0.00307598 0.00100842 0.00539049 -0.0173253 0.00437215 0.0233503 0.00992399 0.00337737 0.00581341 -0.0135439 0.0176129 0.0116326 0.0130007 0.0133958 -0.011451 0.0250591 -0.00689184 0.0268621 0.00159223 -0.0128431 0.00806724 0.00774927 -0.00512887 0.0188296 0.00199552 0.00132109 -0.00301256 -0.0306053 0.00633078 0.00211087 -0.0150399 0.000146452 0.000770021 0.0147309 -0.00376778 0.00327545 -0.0107957 0.00961023 0.0169327 0.00810267 0.00658401 -0.00941322 0.0120763 -0.00954562 0.0151623 -0.0169209 -0.0101217 0.0315178 -0.000733474 -0.00336358 34.4489
0.320523 -0.00756571 -0.0201051 -0.00413607 0.0163448 -0.00771247 -0.00342076 -0.00271748 0.00111904 0.00529331 -0.0170674 0.00414575 0.023563 0.0100994 0.00325919 0.00583977 -0.0136948 0.0177592 0.0116256 0.0136379 0.0142979 -0.0115205 0.0255313 -0.00753625 0.0273115 0.00173383 -0.0133714 0.00822105 0.00746695 -0.00460796 0.0186936 0.00136651 0.00119324 -0.00315293 -0.0315126 0.00660085 0.00260676 -0.0147268 -0.00112822 -0.00046349 0.0138702 -0.0030431 0.00368732 -0.0099794 0.00928302 0.0178954 0.00847809 0.00741041 -0.00960051 0.0108036 -0.00986165 0.0161818 -0.016074 -0.00842963 0.0316868 -0.000662469 -0.00291024 34.4537
0.321573 -0.00757077 -0.0201214 -0.00414249 0.0163859 -0.00772833 -0.00343827 -0.00283761 0.00109521 0.00546443 -0.0174312 0.0043484 0.0234563 0.0100551 0.00349657 0.00585776 -0.013748 0.0178914 0.0117492 0.0131735 0.0134935 -0.0115117 0.0253488 -0.00709947 0.0277313 0.00153597 -0.0132444 0.00852886 0.00817479 -0.00454417 0.0185318 0.00171276 0.00127884 -0.00264539 -0.0302563 0.00639011 0.0024146 -0.0148693 -8.85006e-05 0.000992171 0.0142625 -0.0029806 0.00331379 -0.0104594 0.00890792 0.0167572 0.00823513 0.0070193 -0.00944732 0.00890923 -0.00903257 0.0159523 -0.0159366 -0.00851395 0.0308293 -0.00120069 -0.0030439 34.452
0.322626 -0.00762219 -0.0202377 -0.0041573 0.0166123 -0.00779641 -0.00346632 -0.00335463 0.000960442 0.00585835 -0.018312 0.00490726 0.023088 0.00983049 0.00402748 0.00587 -0.0137247 0.0180149 0.0119847 0.0117976 0.0112763 -0.0114377 0.0246306 -0.00576545 0.0281375 0.00105604 -0.0125782 0.00896756 0.00970942 -0.00486101 0.0183552 0.00286654 0.00154157 -0.00160115 -0.0272088 0.00578001 0.0016504 -0.0153884 0.00286543 0.00467296 0.0157002 -0.00346758 0.00229486 -0.012007 0.00849295 0.0138929 0.00748031 0.00562236 -0.0090193 0.00649306 -0.00725158 0.0146907 -0.0163712 -0.0100698 0.0291235 -0.00223558 -0.00365881 34.4448
0.323682 -0.00756321 -0.0201318 -0.00415571 0.016326 -0.00777345 -0.00329895 -0.00283693 0.000889827 0.00542 -0.017475 0.00447972 0.0228346 0.00994706 0.00384488 0.00573477 -0.0137577 0.0175306 0.0114918 0.0126986 0.0128228 -0.0118869 0.0242145 -0.00665644 0.0269735 0.00234587 -0.0132712 0.00842994 0.0083098 -0.003864 0.0166736 0.00161631 0.00139303 -0.0013308 -0.0282205 0.00514857 0.00209988 -0.0146104 0.00295907 0.00279454 0.0167253 -0.00457701 0.00220605 -0.00986454 0.00798329 0.0185777 0.00955637 0.00716696 -0.0103148 0.01133 -0.00931045 0.0163806 -0.0156181 -0.00864261 0.0302773 -0.0015181 -0.0035688 34.4498
0.324742 -0.00744356 -0.0199038 -0.0041451 0.0157576 -0.00770067 -0.00302416 -0.0017498 0.000854123 0.00452419 -0.0156936 0.00350953 0.0226438 0.0102518 0.00327087 0.00551897 -0.013822 0.0167127 0.010599 0.0148523 0.0164385 -0.0126261 0.023963 -0.00877043 0.0249465 0.00461115 -0.0147117 0.00735559 0.00529769 -0.0021433 0.0141622 -0.000956008 0.00101942 -0.0014851 -0.0314624 0.00450447 0.00321519 -0.0131183 0.00148182 -0.00214119 0.0175258 -0.00602945 0.00262819 -0.00569396 0.00741983 0.0274112 0.0131915 0.0103308 -0.01256 0.0201497 -0.013481 0.0196967 -0.0142152 -0.0055755 0.0330063 0.000164674 -0.00309026 34.4614
0.325805 -0.00736314 -0.0197559 -0.00413663 0.0153997 -0.00764876 -0.00286638 -0.00111517 0.000843532 0.00401861 -0.0147744 0.0030186 0.0225403 0.0104407 0.00302621 0.00544758 -0.0138807 0.0163711 0.0101504 0.0159509 0.0182495 -0.0130152 0.0237971 -0.00985761 0.0239381 0.00578123 -0.015401 0.00680302 0.00374553 -0.000975416 0.0125253 -0.00233128 0.000772962 -0.00137882 -0.0325841 0.00407273 0.00402437 -0.0122321 0.000696432 -0.00456046 0.0177128 -0.00648199 0.00273304 -0.00366803 0.00706155 0.0317737 0.0151482 0.0121145 -0.0136021 0.0237516 -0.0156435 0.0218003 -0.0137961 -0.00332203 0.0341341 0.000685478 -0.00279225 34.4685
0.326872 -0.00729536 -0.0196339 -0.00412889 0.0151093 -0.00760406 -0.00274629 -0.000624772 0.000840147 0.00363872 -0.0141324 0.00268096 0.0224639 0.0105935 0.00288907 0.00542272 -0.0139386 0.0161836 0.00984496 0.0167119 0.0194811 -0.0132962 0.0236555 -0.010614 0.0232577 0.00660396 -0.0158487 0.00642011 0.00266255 1.65971e-05 0.0111645 -0.00332224 0.000569461 -0.00118779 -0.0330216 0.00370876 0.00473196 -0.011539 0.000137172 -0.00617326 0.0177068 -0.00661417 0.0027356 -0.00233186 0.00676547 0.0346959 0.0165704 0.0134576 -0.0142601 0.0256698 -0.017161 0.0235186 -0.0136979 -0.00133086 0.0347518 0.000836152 -0.00255062 34.4741
0.327942 -0.00728403 -0.0196234 -0.00413604 0.015067 -0.00762281 -0.00272508 -0.00058062 0.000796848 0.00367191 -0.0142155 0.00269998 0.0222436 0.0105534 0.00306846 0.00537712 -0.0139039 0.0162217 0.00977248 0.0164999 0.0191471 -0.0133653 0.023194 -0.0104674 0.0228599 0.00676379 -0.0156677 0.00636877 0.00259777 0.000344344 0.0100738 -0.00328518 0.000498544 -0.000569235 -0.0320674 0.00341082 0.00473982 -0.0112253 0.000920962 -0.00597931 0.017971 -0.00670907 0.00252358 -0.00209932 0.00626992 0.0343991 0.0167422 0.0134597 -0.0140217 0.0252932 -0.0169798 0.023164 -0.0137831 -0.0014375 0.0343553 0.000720724 -0.0026643 34.4738
0.329016 -0.00728052 -0.0196284 -0.00414525 0.0150595 -0.00765049 -0.00271919 -0.000596999 0.000749683 0.00376465 -0.0144034 0.00276935 0.0220088 0.0104898 0.00329328 0.00533269 -0.0138609 0.0162999 0.00973904 0.0161564 0.0185957 -0.0134078 0.0226992 -0.0101946 0.0225188 0.00682825 -0.0153972 0.00637144 0.00268384 0.00057198 0.00904713 -0.00309514 0.000448317 9.70949e-05 -0.030928 0.00313884 0.00465227 -0.0109731 0.00186562 -0.0055338 0.018247 -0.00676628 0.00229446 -0.00206016 0.00576516 0.0336007 0.0167256 0.0132674 -0.013657 0.0245103 -0.016543 0.0225278 -0.0139142 -0.00183984 0.0338272 0.000560716 -0.00282284 34.4727
